Time [s],Packet ID,MOSI,MISO
0.755258000000000,0,0xFF,
0.761655000000000,0,0xFF,
0.768057000000000,0,0xFF,
0.774448000000000,0,0xFF,
0.780843000000000,0,0xFF,
0.787246000000000,0,0xFF,
0.793636000000000,0,0xFF,
0.800033000000000,0,0xFF,
0.806435000000000,0,0xFF,
0.812825000000000,0,0xFF,
0.819222000000000,0,0xFF,
0.825624000000000,0,0xFF,
0.832014000000000,0,0xFF,
0.838411000000000,0,0xFF,
0.844813000000000,0,0xFF,
0.851210000000000,0,0xFF,
0.857600000000000,0,0xFF,
0.863996000000000,0,0xFF,
0.870399000000000,0,0xFF,
0.876789000000000,0,0xFF,
0.883185000000000,0,0xFF,
0.889588000000000,0,0xFF,
0.895979000000000,0,0xFF,
0.902374000000000,0,0xFF,
0.908775000000000,0,0xFF,
0.915168000000000,0,0xFF,
0.921564000000000,0,0xFF,
0.927965000000000,0,0xFF,
0.934357000000000,0,0xFF,
0.940753000000000,0,0xFF,
0.947153000000000,0,0xFF,
0.953545000000000,0,0xFF,
0.959942000000000,0,0xFF,
0.966342000000000,0,0xFF,
0.972733000000000,0,0xFF,
0.979131000000000,0,0xFF,
0.985531000000000,0,0xFF,
0.991922000000000,0,0xFF,
0.998320000000000,0,0xFF,
1.004720000000000,0,0xFF,
1.011117000000000,0,0xFF,
1.017509000000000,0,0xFF,
1.023905000000000,0,0xFF,
1.030306000000000,0,0xFF,
1.036698000000000,0,0xFF,
1.043095000000000,0,0xFF,
1.049495000000000,0,0xFF,
1.055903000000000,0,0xFF,
1.062284000000000,0,0xFF,
1.068685000000000,0,0xFF,
1.075076000000000,0,0xFF,
1.081472000000000,0,0xFF,
1.087878000000000,0,0xFF,
1.094265000000000,0,0xFF,
1.100662000000000,0,0xFF,
1.107062000000000,0,0xFF,
1.113454000000000,0,0xFF,
1.119851000000000,0,0xFF,
1.126253000000000,0,0xFF,
1.132643000000000,0,0xFF,
1.139040000000000,0,0xFF,
1.145442000000000,0,0xFF,
1.151832000000000,0,0xFF,
1.158229000000000,0,0xFF,
1.164630000000000,0,0xFF,
1.171028000000000,0,0xFF,
1.177426000000000,0,0xFF,
1.183814000000000,0,0xFF,
1.190217000000000,0,0xFF,
1.196607000000000,0,0xFF,
1.203003000000000,0,0xFF,
1.209407000000000,0,0xFF,
1.215796000000000,0,0xFF,
1.222192000000000,0,0xFF,
1.228595000000000,0,0xFF,
1.234985000000000,0,0xFF,
1.241382000000000,0,0xFF,
1.247788000000000,0,0xFF,
1.254174000000000,0,0xFF,
1.260571000000000,0,0xFF,
1.266973000000000,0,0xFF,
1.273385000000000,0,0xFF,
1.279760000000000,0,0xFF,
1.286162000000000,0,0xFF,
1.292552000000000,0,0xFF,
1.298949000000000,0,0xFF,
1.305351000000000,0,0xFF,
1.311749000000000,0,0xFF,
1.318138000000000,0,0xFF,
1.324539000000000,0,0xFF,
1.330937000000000,0,0xFF,
1.337327000000000,0,0xFF,
1.343723000000000,0,0xFF,
1.350126000000000,0,0xFF,
1.356516000000000,0,0xFF,
1.362913000000000,0,0xFF,
1.369314000000000,0,0xFF,
1.375705000000000,0,0xFF,
1.382102000000000,0,0xFF,
1.388504000000000,0,0xFF,
1.394895000000000,0,0xFF,
1.401291000000000,0,0xFF,
1.407693000000000,0,0xFF,
1.414083000000000,0,0xFF,
1.420480000000000,0,0xFF,
1.426882000000000,0,0xFF,
1.433272000000000,0,0xFF,
1.439669000000000,0,0xFF,
1.446074000000000,0,0xFF,
1.452461000000000,0,0xFF,
1.458858000000000,0,0xFF,
1.465260000000000,0,0xFF,
1.471656000000000,0,0xFF,
1.478047000000000,0,0xFF,
1.484443000000000,0,0xFF,
1.490846000000000,0,0xFF,
1.497236000000000,0,0xFF,
1.503632000000000,0,0xFF,
1.510034000000000,0,0xFF,
1.516425000000000,0,0xFF,
1.522822000000000,0,0xFF,
1.529224000000000,0,0xFF,
1.535614000000000,0,0xFF,
1.542011000000000,0,0xFF,
1.548412000000000,0,0xFF,
1.554803000000000,0,0xFF,
1.561200000000000,0,0xFF,
1.567623000000000,0,0xFF,
1.573993000000000,0,0xFF,
1.580389000000000,0,0xFF,
1.586791000000000,0,0xFF,
1.593181000000000,0,0xFF,
1.599578000000000,0,0xFF,
1.605980000000000,0,0xFF,
1.612370000000000,0,0xFF,
1.618767000000000,0,0xFF,
1.625169000000000,0,0xFF,
1.631565000000000,0,0xFF,
1.637956000000000,0,0xFF,
1.644353000000000,0,0xFF,
1.650780000000000,0,0xFF,
1.657145000000000,0,0xFF,
1.663541000000000,0,0xFF,
1.669943000000000,0,0xFF,
1.676334000000000,0,0xFF,
1.682731000000000,0,0xFF,
1.689133000000000,0,0xFF,
1.695523000000000,0,0xFF,
1.701920000000000,0,0xFF,
1.708321000000000,0,0xFF,
1.714712000000000,0,0xFF,
1.721109000000000,0,0xFF,
1.727511000000000,0,0xFF,
1.733901000000000,0,0xFF,
1.740298000000000,0,0xFF,
1.746700000000000,0,0xFF,
1.753090000000000,0,0xFF,
1.759487000000000,0,0xFF,
1.765889000000000,0,0xFF,
1.772279000000000,0,0xFF,
1.778676000000000,0,0xFF,
1.785078000000000,0,0xFF,
1.791474000000000,0,0xFF,
1.797865000000000,0,0xFF,
1.804261000000000,0,0xFF,
1.810665000000000,0,0xFF,
1.817054000000000,0,0xFF,
1.823450000000000,0,0xFF,
1.829853000000000,0,0xFF,
1.836243000000000,0,0xFF,
1.842640000000000,0,0xFF,
1.849042000000000,0,0xFF,
1.855433000000000,0,0xFF,
1.861828000000000,0,0xFF,
1.868235000000000,0,0xFF,
1.874622000000000,0,0xFF,
1.881018000000000,0,0xFF,
1.887420000000000,0,0xFF,
1.893811000000000,0,0xFF,
1.900208000000000,0,0xFF,
1.906608000000000,0,0xFF,
1.912999000000000,0,0xFF,
1.919396000000000,0,0xFF,
1.925797000000000,0,0xFF,
1.932188000000000,0,0xFF,
1.938585000000000,0,0xFF,
1.944985000000000,0,0xFF,
1.951382000000000,0,0xFF,
1.957774000000000,0,0xFF,
1.964171000000000,0,0xFF,
1.970571000000000,0,0xFF,
1.976963000000000,0,0xFF,
1.983359000000000,0,0xFF,
1.989760000000000,0,0xFF,
1.996152000000000,0,0xFF,
2.002549000000000,0,0xFF,
2.008949000000000,0,0xFF,
2.015341000000000,0,0xFF,
2.021737000000000,0,0xFF,
2.028143000000000,0,0xFF,
2.034531000000000,0,0xFF,
2.040927000000000,0,0xFF,
2.047327000000000,0,0xFF,
2.053719000000000,0,0xFF,
2.060116000000000,0,0xFF,
2.066516000000000,0,0xFF,
2.072908000000000,0,0xFF,
2.079305000000000,0,0xFF,
2.085705000000000,0,0xFF,
2.092102000000000,0,0xFF,
2.098494000000000,0,0xFF,
2.104890000000000,0,0xFF,
2.111293000000000,0,0xFF,
2.117683000000000,0,0xFF,
2.124080000000000,0,0xFF,
2.130482000000000,0,0xFF,
2.136872000000000,0,0xFF,
2.143269000000000,0,0xFF,
2.149670000000000,0,0xFF,
2.156061000000000,0,0xFF,
2.162458000000000,0,0xFF,
2.168860000000000,0,0xFF,
2.175250000000000,0,0xFF,
2.181647000000000,0,0xFF,
2.188049000000000,0,0xFF,
2.194439000000000,0,0xFF,
2.200836000000000,0,0xFF,
2.207238000000000,0,0xFF,
2.213629000000000,0,0xFF,
2.220025000000000,0,0xFF,
2.226427000000000,0,0xFF,
2.232817000000000,0,0xFF,
2.239214000000000,0,0xFF,
2.245616000000000,0,0xFF,
2.252013000000000,0,0xFF,
2.258413000000000,0,0xFF,
2.264799000000000,0,0xFF,
2.271202000000000,0,0xFF,
2.277592000000000,0,0xFF,
2.283988000000000,0,0xFF,
2.290391000000000,0,0xFF,
2.296781000000000,0,0xFF,
2.303177000000000,0,0xFF,
2.309580000000000,0,0xFF,
2.315970000000000,0,0xFF,
2.322366000000000,0,0xFF,
2.328769000000000,0,0xFF,
2.335159000000000,0,0xFF,
2.341556000000000,0,0xFF,
2.347958000000000,0,0xFF,
2.354348000000000,0,0xFF,
2.360745000000000,0,0xFF,
2.367147000000000,0,0xFF,
2.373538000000000,0,0xFF,
2.379934000000000,0,0xFF,
2.386336000000000,0,0xFF,
2.392734000000000,0,0xFF,
2.399123000000000,0,0xFF,
2.405525000000000,0,0xFF,
2.411922000000000,0,0xFF,
2.418313000000000,0,0xFF,
2.424709000000000,0,0xFF,
2.431111000000000,0,0xFF,
2.437501000000000,0,0xFF,
2.443898000000000,0,0xFF,
2.450299000000000,0,0xFF,
2.456690000000000,0,0xFF,
2.463086000000000,0,0xFF,
2.469488000000000,0,0xFF,
2.475880000000000,0,0xFF,
2.482276000000000,0,0xFF,
2.488682000000000,0,0xFF,
2.495069000000000,0,0xFF,
2.501465000000000,0,0xFF,
2.507867000000000,0,0xFF,
2.514258000000000,0,0xFF,
2.520673000000000,0,0xFF,
2.527056000000000,0,0xFF,
2.533446000000000,0,0xFF,
2.539843000000000,0,0xFF,
2.546245000000000,0,0xFF,
2.552640000000000,0,0xFF,
2.559032000000000,0,0xFF,
2.565433000000000,0,0xFF,
2.571830000000000,0,0xFF,
2.578221000000000,0,0xFF,
2.584617000000000,0,0xFF,
2.591020000000000,0,0xFF,
2.597410000000000,0,0xFF,
2.603807000000000,0,0xFF,
2.610208000000000,0,0xFF,
2.616599000000000,0,0xFF,
2.622996000000000,0,0xFF,
2.629417000000000,0,0xFF,
2.635788000000000,0,0xFF,
2.642185000000000,0,0xFF,
2.648591000000000,0,0xFF,
2.654982000000000,0,0xFF,
2.661374000000000,0,0xFF,
2.667776000000000,0,0xFF,
2.674166000000000,0,0xFF,
2.680563000000000,0,0xFF,
2.686965000000000,0,0xFF,
2.693355000000000,0,0xFF,
2.699752000000000,0,0xFF,
2.706155000000000,0,0xFF,
2.712550000000000,0,0xFF,
2.718941000000000,0,0xFF,
2.725338000000000,0,0xFF,
2.731740000000000,0,0xFF,
2.738130000000000,0,0xFF,
2.744526000000000,0,0xFF,
2.750929000000000,0,0xFF,
2.757319000000000,0,0xFF,
2.763716000000000,0,0xFF,
2.770118000000000,0,0xFF,
2.776509000000000,0,0xFF,
2.782905000000000,0,0xFF,
2.789312000000000,0,0xFF,
2.795698000000000,0,0xFF,
2.802094000000000,0,0xFF,
2.808496000000000,0,0xFF,
2.814887000000000,0,0xFF,
2.821283000000000,0,0xFF,
2.827685000000000,0,0xFF,
2.834075000000000,0,0xFF,
2.840493000000000,0,0xFF,
2.846874000000000,0,0xFF,
2.853264000000000,0,0xFF,
2.859661000000000,0,0xFF,
2.866063000000000,0,0xFF,
2.872459000000000,0,0xFF,
2.878850000000000,0,0xFF,
2.885246000000000,0,0xFF,
2.891647000000000,0,0xFF,
2.898039000000000,0,0xFF,
2.904436000000000,0,0xFF,
2.910836000000000,0,0xFF,
2.917229000000000,0,0xFF,
2.923628000000000,0,0xFF,
2.930025000000000,0,0xFF,
2.936418000000000,0,0xFF,
2.942814000000000,0,0xFF,
2.949214000000000,0,0xFF,
2.955607000000000,0,0xFF,
2.962003000000000,0,0xFF,
2.968404000000000,0,0xFF,
2.974796000000000,0,0xFF,
2.981192000000000,0,0xFF,
2.987593000000000,0,0xFF,
2.993984000000000,0,0xFF,
3.000381000000000,0,0xFF,
3.006782000000000,0,0xFF,
3.013173000000000,0,0xFF,
3.019570000000000,0,0xFF,
3.025971000000000,0,0xFF,
3.032378000000000,0,0xFF,
3.038759000000000,0,0xFF,
3.045156000000000,0,0xFF,
3.051556000000000,0,0xFF,
3.057955000000000,0,0xFF,
3.064345000000000,0,0xFF,
3.070745000000000,0,0xFF,
3.077153000000000,0,0xFF,
3.083534000000000,0,0xFF,
3.089936000000000,0,0xFF,
3.096326000000000,0,0xFF,
3.102723000000000,0,0xFF,
3.109128000000000,0,0xFF,
3.115516000000000,0,0xFF,
3.121912000000000,0,0xFF,
3.128314000000000,0,0xFF,
3.134705000000000,0,0xFF,
3.141101000000000,0,0xFF,
3.147503000000000,0,0xFF,
3.153893000000000,0,0xFF,
3.160290000000000,0,0xFF,
3.166693000000000,0,0xFF,
3.173082000000000,0,0xFF,
3.179479000000000,0,0xFF,
3.185880000000000,0,0xFF,
3.192281000000000,0,0xFF,
3.198668000000000,0,0xFF,
3.205064000000000,0,0xFF,
3.211467000000000,0,0xFF,
3.217857000000000,0,0xFF,
3.224254000000000,0,0xFF,
3.230656000000000,0,0xFF,
3.237046000000000,0,0xFF,
3.243443000000000,0,0xFF,
3.249845000000000,0,0xFF,
3.256235000000000,0,0xFF,
3.262632000000000,0,0xFF,
3.269039000000000,0,0xFF,
3.275425000000000,0,0xFF,
3.281821000000000,0,0xFF,
3.288223000000000,0,0xFF,
3.294614000000000,0,0xFF,
3.301010000000000,0,0xFF,
3.307412000000000,0,0xFF,
3.313802000000000,0,0xFF,
3.320199000000000,0,0xFF,
3.326601000000000,0,0xFF,
3.333004000000000,0,0xFF,
3.339388000000000,0,0xFF,
3.345789000000000,0,0xFF,
3.352186000000000,0,0xFF,
3.358577000000000,0,0xFF,
3.364974000000000,0,0xFF,
3.371375000000000,0,0xFF,
3.377766000000000,0,0xFF,
3.384163000000000,0,0xFF,
3.390565000000000,0,0xFF,
3.396956000000000,0,0xFF,
3.403352000000000,0,0xFF,
3.409754000000000,0,0xFF,
3.416145000000000,0,0xFF,
3.422541000000000,0,0xFF,
3.428949000000000,0,0xFF,
3.435334000000000,0,0xFF,
3.441731000000000,0,0xFF,
3.448132000000000,0,0xFF,
3.454522000000000,0,0xFF,
3.460919000000000,0,0xEF,
3.467321000000000,0,0xC9,
3.473711000000000,0,0x00,
3.480108000000000,0,0x03,
3.486510000000000,0,0x00,
3.492906000000000,0,0x00,
3.499297000000000,0,0x00,
3.505693000000000,0,0x00,
3.512096000000000,0,0x0F,
3.518487000000000,0,0xDF,
3.524882000000000,0,0xFF,
3.531285000000000,0,0xFF,
3.537676000000000,0,0xFF,
3.544072000000000,0,0xFF,
3.550474000000000,0,0xFF,
3.556865000000000,0,0xFF,
3.563261000000000,0,0xFF,
3.569663000000000,0,0xFF,
3.576053000000000,0,0xFF,
3.582450000000000,0,0xFF,
3.588852000000000,0,0xFF,
3.595243000000000,0,0xFF,
3.601639000000000,0,0xFF,
3.608041000000000,0,0xFF,
3.614431000000000,0,0xFF,
3.620828000000000,0,0xFF,
3.627231000000000,0,0xFF,
3.633621000000000,0,0xFF,
3.640017000000000,0,0xFF,
3.646420000000000,0,0xFF,
3.652816000000000,0,0xFF,
3.659207000000000,0,0xFF,
3.665603000000000,0,0xFF,
3.672004000000000,0,0xFF,
3.678395000000000,0,0xFF,
3.684792000000000,0,0xFF,
3.691194000000000,0,0xFF,
3.697585000000000,0,0xFF,
3.703981000000000,0,0xFF,
3.710383000000000,0,0xFF,
3.716774000000000,0,0xFF,
3.723170000000000,0,0xFF,
3.729576000000000,0,0xFF,
3.735971000000000,0,0xFF,
3.742359000000000,0,0xFF,
3.748761000000000,0,0xFF,
3.755152000000000,0,0xFF,
3.761548000000000,0,0xFF,
3.767950000000000,0,0xFF,
3.774340000000000,0,0xFF,
3.780737000000000,0,0xFF,
3.787139000000000,0,0xFF,
3.793529000000000,0,0xFF,
3.799926000000000,0,0xFF,
3.806327000000000,0,0xFF,
3.812725000000000,0,0xFF,
3.819115000000000,0,0xFF,
3.825512000000000,0,0xFF,
3.831914000000000,0,0xFF,
3.838320000000000,0,0xFF,
3.844701000000000,0,0xFF,
3.851103000000000,0,0xFF,
3.857493000000000,0,0xFF,
3.863890000000000,0,0xFF,
3.870292000000000,0,0xFF,
3.876682000000000,0,0xFF,
3.883079000000000,0,0xFF,
3.889486000000000,0,0xFF,
3.895872000000000,0,0xFF,
3.902268000000000,0,0xFF,
3.908669000000000,0,0xFF,
3.915060000000000,0,0xFF,
3.921457000000000,0,0xFF,
3.927858000000000,0,0xFF,
3.934267000000000,0,0xFF,
3.940646000000000,0,0xFF,
3.947047000000000,0,0xFF,
3.953438000000000,0,0xFF,
3.959836000000000,0,0xFF,
3.966236000000000,0,0xFF,
3.972633000000000,0,0xFF,
3.979024000000000,0,0xFF,
3.985422000000000,0,0xFF,
3.991821000000000,0,0xFF,
3.998213000000000,0,0xFF,
4.004610000000000,0,0xFF,
4.011011000000000,0,0xFF,
4.017403000000000,0,0xFF,
4.023799000000000,0,0xFF,
4.030199000000000,0,0xFF,
4.036592000000000,0,0xFF,
4.042988000000000,0,0xFF,
4.049389000000000,0,0xFF,
4.055781000000000,0,0xFF,
4.062177000000000,0,0xFF,
4.068578000000000,0,0xFF,
4.074968000000000,0,0xFF,
4.081366000000000,0,0xFF,
4.087767000000000,0,0xFF,
4.094164000000000,0,0xFB,
4.100555000000000,0,0xF2,
4.106956000000000,0,0x40,
4.113354000000000,0,0x02,
4.119745000000000,0,0xC0,
4.126141000000000,0,0x00,
4.132543000000000,0,0x00,
4.138933000000000,0,0x00,
4.145330000000000,0,0x03,
4.151732000000000,0,0xF7,
4.158122000000000,0,0xFF,
4.164519000000000,0,0xFF,
4.170921000000000,0,0xFF,
4.177312000000000,0,0xFF,
4.183708000000000,0,0xFF,
4.190110000000000,0,0xFF,
4.196501000000000,0,0xFF,
4.202913000000000,0,0xFF,
4.209299000000000,0,0xFF,
4.215690000000000,0,0xFF,
4.222086000000000,0,0xFF,
4.228488000000000,0,0xFF,
4.234878000000000,0,0xFF,
4.241275000000000,0,0xFF,
4.247677000000000,0,0xFF,
4.254067000000000,0,0xFF,
4.260464000000000,0,0xFF,
4.266866000000000,0,0xFF,
4.273263000000000,0,0xFF,
4.279663000000000,0,0xFF,
4.286050000000000,0,0xFF,
4.292452000000000,0,0xFF,
4.298843000000000,0,0xFF,
4.305239000000000,0,0xFF,
4.311641000000000,0,0xFF,
4.318032000000000,0,0xFF,
4.324428000000000,0,0xFF,
4.330830000000000,0,0xFF,
4.337221000000000,0,0xFF,
4.343618000000000,0,0xFF,
4.350019000000000,0,0xFF,
4.356410000000000,0,0xFF,
4.362806000000000,0,0xFF,
4.369208000000000,0,0xFF,
4.375599000000000,0,0xFF,
4.381995000000000,0,0xFF,
4.388397000000000,0,0xFF,
4.394788000000000,0,0xFF,
4.401184000000000,0,0xFF,
4.407586000000000,0,0xFF,
4.413986000000000,0,0xFF,
4.420373000000000,0,0xFF,
4.426774000000000,0,0xFF,
4.433171000000000,0,0xFF,
4.439563000000000,0,0xFF,
4.445959000000000,0,0xFF,
4.452361000000000,0,0xFF,
4.458751000000000,0,0xFF,
4.465148000000000,0,0xFF,
4.471550000000000,0,0xFF,
4.477940000000000,0,0xFF,
4.484337000000000,0,0xFF,
4.490740000000000,0,0xFF,
4.497130000000000,0,0xFF,
4.503526000000000,0,0xFF,
4.509933000000000,0,0xFF,
4.516319000000000,0,0xFF,
4.522715000000000,0,0xFF,
4.529117000000000,0,0xFF,
4.535508000000000,0,0xFF,
4.541904000000000,0,0xFF,
4.548310000000000,0,0xFF,
4.554696000000000,0,0xFF,
4.561094000000000,0,0xFF,
4.567495000000000,0,0xFF,
4.573885000000000,0,0xFF,
4.580289000000000,0,0xFF,
4.586684000000000,0,0xFF,
4.593081000000000,0,0xFF,
4.599472000000000,0,0xFF,
4.605868000000000,0,0xFF,
4.612270000000000,0,0xFF,
4.618661000000000,0,0xFF,
4.625057000000000,0,0xFF,
4.631459000000000,0,0xFF,
4.637850000000000,0,0xFF,
4.644246000000000,0,0xFF,
4.650648000000000,0,0xFF,
4.657038000000000,0,0xFF,
4.663435000000000,0,0xFF,
4.669842000000000,0,0xFF,
4.676228000000000,0,0xFF,
4.682624000000000,0,0xFF,
4.689026000000000,0,0xFF,
4.695416000000000,0,0xFF,
4.701832000000000,0,0xFF,
4.708215000000000,0,0xFF,
4.714605000000000,0,0xFF,
4.721002000000000,0,0xFF,
4.727404000000000,0,0xFF,
4.733800000000000,0,0xFF,
4.740191000000000,0,0xFF,
4.746588000000000,0,0xFF,
4.752990000000000,0,0xFF,
4.759381000000000,0,0xFF,
4.765777000000000,0,0xFF,
4.772179000000000,0,0x7E,
4.778569000000000,0,0x48,
4.784966000000000,0,0x00,
4.791368000000000,0,0x50,
4.797759000000000,0,0x00,
4.804155000000000,0,0x00,
4.810557000000000,0,0x00,
4.816947000000000,0,0x00,
4.823344000000000,0,0x7E,
4.829747000000000,0,0xFF,
4.836137000000000,0,0xFF,
4.842533000000000,0,0xFF,
4.848935000000000,0,0xFF,
4.855325000000000,0,0xFF,
4.861722000000000,0,0xFF,
4.868125000000000,0,0xFF,
4.874515000000000,0,0xFF,
4.880911000000000,0,0xFF,
4.887313000000000,0,0xFF,
4.893709000000000,0,0xFF,
4.900100000000000,0,0xFF,
4.906497000000000,0,0xFF,
4.912897000000000,0,0xFF,
4.919290000000000,0,0xFF,
4.925708000000000,0,0xFF,
4.932087000000000,0,0xFF,
4.938478000000000,0,0xFF,
4.944875000000000,0,0xFF,
4.951275000000000,0,0xFF,
4.957669000000000,0,0xFF,
4.964064000000000,0,0xFF,
4.970465000000000,0,0xFF,
4.976857000000000,0,0xFF,
4.983253000000000,0,0xFF,
4.989654000000000,0,0xFF,
4.996046000000000,0,0xFF,
5.002442000000000,0,0xFF,
5.008843000000000,0,0xFF,
5.015234000000000,0,0xFF,
5.021631000000000,0,0xFF,
5.028032000000000,0,0xFF,
5.034423000000000,0,0xFF,
5.040820000000000,0,0xFF,
5.047221000000000,0,0xFF,
5.053617000000000,0,0xFF,
5.060009000000000,0,0xFF,
5.066406000000000,0,0xFF,
5.072807000000000,0,0xFF,
5.079199000000000,0,0xFF,
5.085595000000000,0,0xFF,
5.091997000000000,0,0xFF,
5.098388000000000,0,0xFF,
5.104784000000000,0,0xFF,
5.111186000000000,0,0xFF,
5.117577000000000,0,0xFF,
5.123973000000000,0,0xFF,
5.130380000000000,0,0xFF,
5.136766000000000,0,0xFF,
5.143162000000000,0,0xFF,
5.149564000000000,0,0xFF,
5.155955000000000,0,0xFF,
5.162352000000000,0,0xFF,
5.168753000000000,0,0xFF,
5.175143000000000,0,0xFF,
5.181541000000000,0,0xFF,
5.187942000000000,0,0xFF,
5.194332000000000,0,0xFF,
5.200730000000000,0,0xFF,
5.207152000000000,0,0xFF,
5.213528000000000,0,0xFF,
5.219918000000000,0,0xFF,
5.226315000000000,0,0xFF,
5.232717000000000,0,0xFF,
5.239107000000000,0,0xFF,
5.245504000000000,0,0xFF,
5.251906000000000,0,0xFF,
5.258297000000000,0,0xFF,
5.264693000000000,0,0xFF,
5.271095000000000,0,0xFF,
5.277486000000000,0,0xFF,
5.283882000000000,0,0xFF,
5.290288000000000,0,0xFF,
5.296675000000000,0,0xFF,
5.303071000000000,0,0xFF,
5.309473000000000,0,0xFF,
5.315864000000000,0,0xFF,
5.322260000000000,0,0xFF,
5.328663000000000,0,0xFF,
5.335053000000000,0,0xFF,
5.341450000000000,0,0xFF,
5.347857000000000,0,0xFF,
5.354241000000000,0,0xFF,
5.360638000000000,0,0xFF,
5.367040000000000,0,0xFF,
5.373437000000000,0,0xFF,
5.379828000000000,0,0xFF,
5.386224000000000,0,0xFF,
5.392626000000000,0,0xFD,
5.399017000000000,0,0xF9,
5.405413000000000,0,0x20,
5.411815000000000,0,0x00,
5.418223000000000,0,0x40,
5.424602000000000,0,0x00,
5.431004000000000,0,0x00,
5.437395000000000,0,0x00,
5.443791000000000,0,0x01,
5.450194000000000,0,0xFB,
5.456584000000000,0,0xFF,
5.462980000000000,0,0xFF,
5.469382000000000,0,0xFF,
5.475772000000000,0,0xFF,
5.482170000000000,0,0xFF,
5.488571000000000,0,0xFF,
5.494961000000000,0,0xFF,
5.501358000000000,0,0xFF,
5.507760000000000,0,0xFF,
5.514157000000000,0,0xFF,
5.520547000000000,0,0xFF,
5.526944000000000,0,0xFF,
5.533346000000000,0,0xFF,
5.539737000000000,0,0xFF,
5.546140000000000,0,0xFF,
5.552535000000000,0,0xFF,
5.558925000000000,0,0xFF,
5.565322000000000,0,0xFF,
5.571724000000000,0,0xFF,
5.578114000000000,0,0xFF,
5.584512000000000,0,0xFF,
